tripduration,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender
334,2017-09-08 17:51:55.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,385,E 55 St & 2 Ave,4.075.797.322,-7.396.603.308,29115,Subscriber,1976,female
189,2017-06-21 15:44:16.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,385,E 55 St & 2 Ave,4.075.797.322,-7.396.603.308,15573,Subscriber,1980,male
681,2017-09-01 11:16:19.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,2012,E 27 St & 1 Ave,40.739.445,-73.976.806,21258,Subscriber,1972,male
1032,2017-11-25 20:56:08.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3159,W 67 St & Broadway,4.077.492.513,-7.398.266.566,32420,Subscriber,1972,male
425,2017-10-27 17:12:39.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,519,Pershing Square North,40.751.873,-73.977.706,27313,Subscriber,1957,male
450,2017-07-01 18:32:42.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,519,Pershing Square North,40.751.873,-73.977.706,20799,Subscriber,1962,male
346,2018-05-18 09:06:08.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,519,Pershing Square North,40.751.873,-73.977.706,20836,Subscriber,1986,male
487,2017-07-12 08:50:11.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,519,Pershing Square North,40.751.873,-73.977.706,17568,Subscriber,1993,male
343,2017-11-20 15:37:54.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,519,Pershing Square North,40.751.873,-73.977.706,29997,Subscriber,1953,male
366,2017-10-03 12:39:25.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,519,Pershing Square North,40.751.873,-73.977.706,27816,Subscriber,1975,male
351,2017-09-23 18:28:59.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3132,E 59 St & Madison Ave,4.076.350.532,-7.397.109.243,28804,Subscriber,1967,male
798,2017-09-07 11:36:45.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3132,E 59 St & Madison Ave,4.076.350.532,-7.397.109.243,28581,Subscriber,1984,male
1156,2017-10-06 15:05:49.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3378,E 76 St & Park Ave,40.773.763,-7.396.222.088,26859,Subscriber,1958,male
566,2017-04-17 17:37:30.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3378,E 76 St & Park Ave,40.773.763,-7.396.222.088,26514,Subscriber,1976,male
1664,2018-03-15 19:59:14.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,320,Leonard St & Church St,40.717.571,-74.005.549,28418,Subscriber,1987,female
1279,2017-05-30 20:24:43.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3374,Central Park North & Adam Clayton Powell Blvd,40.799.484,-73.955.613,25743,Subscriber,1983,male
902,2017-10-15 21:21:45.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3309,E 97 St & 3 Ave,407.859.201,-7.394.860.294,17571,Subscriber,1962,female
1329,2018-05-24 16:52:00.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3632,E 12 St & Avenue B,4.072.804.857,-739.788.115,15703,Subscriber,1977,female
1043,2017-07-26 06:13:08.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3351,E 102 St & 1 Ave,407.869.946,-7.394.164.802,28597,Subscriber,1985,male
325,2018-03-22 09:21:01.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,455,1 Ave & E 44 St,4.075.001.986,-7.396.905.301,26982,Subscriber,1979,male
1169,2017-07-01 17:59:15.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,382,University Pl & E 14 St,4.073.492.695,-7.399.200.509,29811,Subscriber,1977,male
1969,2018-04-24 08:28:25.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,382,University Pl & E 14 St,4.073.492.695,-7.399.200.509,14677,Subscriber,1991,female
1966,2017-07-13 21:01:42.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,433,E 13 St & Avenue A,4.072.955.361,-7.398.057.249,17542,Subscriber,1959,female
1171,2018-01-17 19:35:22.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,433,E 13 St & Avenue A,4.072.955.361,-7.398.057.249,19396,Subscriber,1954,male
928,2017-08-09 17:44:29.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,433,E 13 St & Avenue A,4.072.955.361,-7.398.057.249,21410,Subscriber,1994,male
1105,2017-06-21 17:29:13.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,433,E 13 St & Avenue A,4.072.955.361,-7.398.057.249,15399,Subscriber,1994,male
1017,2017-05-26 16:12:21.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,488,W 39 St & 9 Ave,4.075.645.824,-7.399.372.222,19748,Subscriber,1969,male
1144,2017-04-25 08:57:19.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,488,W 39 St & 9 Ave,4.075.645.824,-7.399.372.222,29338,Subscriber,1990,female
862,2017-09-26 17:30:42.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,174,E 25 St & 1 Ave,407.381.765,-7.397.738.662,19364,Subscriber,1992,male
1783,2017-08-09 18:23:36.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3106,Driggs Ave & N Henry St,4.072.325,-7.394.308,27139,Subscriber,1980,male
190,2017-07-06 14:44:57.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,456,E 53 St & Madison Ave,407.597.108,-7.397.402.311,18481,Subscriber,1969,male
2116,2017-12-09 14:29:56.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,456,E 53 St & Madison Ave,407.597.108,-7.397.402.311,15794,Subscriber,1976,male
199,2017-08-01 09:57:20.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,456,E 53 St & Madison Ave,407.597.108,-7.397.402.311,25743,Subscriber,1978,male
169,2017-11-14 13:10:32.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,456,E 53 St & Madison Ave,407.597.108,-7.397.402.311,28956,Subscriber,1988,male
190,2018-04-29 14:16:44.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,456,E 53 St & Madison Ave,407.597.108,-7.397.402.311,26087,Subscriber,1990,female
157,2017-10-25 04:51:15.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,456,E 53 St & Madison Ave,407.597.108,-7.397.402.311,31346,Subscriber,1956,female
1210,2017-09-20 13:32:44.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3312,1 Ave & E 94 St,407.817.212,-7.394.594,27476,Subscriber,,unknown
1077,2018-03-09 17:34:00.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,505,6 Ave & W 33 St,4.074.901.271,-7.398.848.395,21668,Subscriber,1970,male
1603,2017-08-09 17:03:10.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,296,Division St & Bowery,4.071.413.089,-739.970.468,30257,Subscriber,1976,male
594,2017-09-30 16:39:40.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,495,W 47 St & 10 Ave,4.076.269.882,-7.399.301.222,29171,Subscriber,1978,male
694,2017-06-17 06:14:29.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,495,W 47 St & 10 Ave,4.076.269.882,-7.399.301.222,16848,Subscriber,1995,male
351,2017-10-03 07:20:01.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3458,W 55 St & 6 Ave,4.076.309.387,-7.397.835.016,30655,Subscriber,,unknown
475,2017-07-20 09:26:10.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3458,W 55 St & 6 Ave,4.076.309.387,-7.397.835.016,25970,Subscriber,1976,male
604,2017-12-21 22:26:13.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3458,W 55 St & 6 Ave,4.076.309.387,-7.397.835.016,16572,Subscriber,1978,male
1037,2017-10-13 10:05:47.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3165,Central Park West & W 72 St,4.077.579.377,-7.397.620.574,31190,Subscriber,1968,male
749,2017-06-30 15:41:53.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3165,Central Park West & W 72 St,4.077.579.377,-7.397.620.574,17426,Subscriber,1984,male
333,2018-04-26 15:57:40.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3457,E 58 St & Madison Ave,4.076.302.594,-7.397.209.525,30964,Subscriber,1983,female
1146,2017-09-08 18:57:10.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,524,W 43 St & 6 Ave,4.075.527.307,-7.398.316.936,18088,Subscriber,1952,male
606,2018-03-06 09:51:10.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,524,W 43 St & 6 Ave,4.075.527.307,-7.398.316.936,32335,Subscriber,1953,male
660,2017-09-20 17:00:52.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,524,W 43 St & 6 Ave,4.075.527.307,-7.398.316.936,29128,Subscriber,1963,male
541,2017-09-12 08:46:49.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,524,W 43 St & 6 Ave,4.075.527.307,-7.398.316.936,27710,Subscriber,1974,male
663,2017-11-06 21:42:40.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,524,W 43 St & 6 Ave,4.075.527.307,-7.398.316.936,25152,Subscriber,1992,female
708,2017-10-20 12:15:16.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3372,E 74 St & 1 Ave,407.689.738,-7.395.482.273,15445,Subscriber,1976,male
634,2017-08-14 18:13:57.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3372,E 74 St & 1 Ave,407.689.738,-7.395.482.273,28818,Subscriber,1983,male
530,2017-08-30 23:19:23.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3372,E 74 St & 1 Ave,407.689.738,-7.395.482.273,15398,Subscriber,1992,male
477,2018-03-11 23:19:41.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3372,E 74 St & 1 Ave,407.689.738,-7.395.482.273,29851,Subscriber,1992,male
616,2017-12-21 21:18:07.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3372,E 74 St & 1 Ave,407.689.738,-7.395.482.273,30923,Subscriber,1960,male
1318,2017-10-31 18:22:03.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3294,E 91 St & Park Ave,407.835.016,-73.955.327,31156,Subscriber,1989,male
875,2017-06-26 16:07:08.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,474,5 Ave & E 29 St,407.451.677,-7.398.683.077,17557,Subscriber,1965,male
1253,2018-05-09 15:19:09.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,474,5 Ave & E 29 St,407.451.677,-7.398.683.077,15195,Subscriber,1966,male
680,2018-02-21 09:01:04.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,474,5 Ave & E 29 St,407.451.677,-7.398.683.077,26762,Subscriber,1987,male
175,2017-06-04 07:56:18.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,164,E 47 St & 2 Ave,4.075.323.098,-7.397.032.517,20623,Subscriber,1965,male
262,2017-07-19 17:48:32.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,164,E 47 St & 2 Ave,4.075.323.098,-7.397.032.517,20246,Subscriber,1969,male
233,2018-02-08 12:37:16.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,164,E 47 St & 2 Ave,4.075.323.098,-7.397.032.517,32155,Subscriber,1975,male
478,2018-04-24 18:05:19.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3152,3 Ave & E 71 St,4.076.873.687,-7.396.119.945,15567,Subscriber,1985,male
457,2017-06-01 20:39:32.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3152,3 Ave & E 71 St,4.076.873.687,-7.396.119.945,21549,Subscriber,1990,male
431,2017-09-21 17:19:36.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3152,3 Ave & E 71 St,4.076.873.687,-7.396.119.945,17260,Subscriber,1993,male
581,2017-09-13 17:29:48.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,500,Broadway & W 51 St,4.076.228.826,-7.398.336.183,19799,Subscriber,1961,male
546,2018-02-21 08:38:31.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,500,Broadway & W 51 St,4.076.228.826,-7.398.336.183,33533,Subscriber,1992,male
2648,2017-06-06 18:21:55.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,384,Fulton St & Washington Ave,40.683.048,-73.964.915,21385,Subscriber,1986,male
916,2018-05-04 09:24:04.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,523,W 38 St & 8 Ave,4.075.466.591,-7.399.138.152,32836,Subscriber,1978,male
1157,2018-02-14 15:38:25.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,523,W 38 St & 8 Ave,4.075.466.591,-7.399.138.152,31399,Subscriber,1979,male
780,2017-07-18 19:55:15.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3178,Riverside Dr & W 78 St,4.078.414.472,-7.398.362.492,27370,Subscriber,1989,male
976,2017-09-17 06:56:44.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3345,Madison Ave & E 99 St,4.078.948.542,-7.395.242.929,19253,Subscriber,1971,female
2225,2018-04-13 18:00:10.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,360,William St & Pine St,4.070.717.936,-7.400.887.308,32667,Subscriber,1975,male
1397,2017-06-09 16:52:10.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3435,Grand St & Elizabeth St,40.718.822,-7.399.596,26962,Subscriber,1968,male
1035,2017-07-26 17:26:47.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,297,E 15 St & 3 Ave,40.734.232,-73.986.923,29961,Subscriber,1979,male
846,2017-10-04 22:05:29.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,297,E 15 St & 3 Ave,40.734.232,-73.986.923,18635,Subscriber,1985,male
850,2017-09-30 17:24:20.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,297,E 15 St & 3 Ave,40.734.232,-73.986.923,29875,Subscriber,1989,male
2352,2017-06-01 18:47:29.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3389,Carroll St & Columbia St,406.830.456,-7.400.348.559,17381,Subscriber,1967,female
739,2017-10-18 17:04:09.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,472,E 32 St & Park Ave,407.457.121,-7.398.194.829,31478,Subscriber,1963,female
487,2018-03-03 22:36:07.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,518,E 39 St & 2 Ave,4.074.780.373,-739.734.419,30505,Subscriber,1955,male
448,2018-02-26 09:38:51.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,518,E 39 St & 2 Ave,4.074.780.373,-739.734.419,31851,Subscriber,1970,male
447,2017-12-22 13:55:30.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,518,E 39 St & 2 Ave,4.074.780.373,-739.734.419,32542,Subscriber,1971,male
355,2017-08-02 16:58:44.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,518,E 39 St & 2 Ave,4.074.780.373,-739.734.419,28489,Subscriber,1980,male
324,2018-04-06 18:11:05.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,518,E 39 St & 2 Ave,4.074.780.373,-739.734.419,19804,Subscriber,1977,male
637,2017-12-22 10:20:18.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,518,E 39 St & 2 Ave,4.074.780.373,-739.734.419,25393,Subscriber,1986,male
574,2017-05-18 18:35:23.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,518,E 39 St & 2 Ave,4.074.780.373,-739.734.419,28552,Subscriber,1988,male
497,2017-08-21 17:27:58.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,518,E 39 St & 2 Ave,4.074.780.373,-739.734.419,17358,Subscriber,1988,male
676,2017-08-09 08:25:07.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,518,E 39 St & 2 Ave,4.074.780.373,-739.734.419,25733,Subscriber,1986,male
460,2017-07-31 17:49:38.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,518,E 39 St & 2 Ave,4.074.780.373,-739.734.419,17104,Subscriber,1988,male
300,2017-07-11 17:27:06.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,518,E 39 St & 2 Ave,4.074.780.373,-739.734.419,19571,Subscriber,1990,male
557,2017-08-19 06:34:45.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3139,E 72 St & Park Ave,4.077.118.288,-7.396.409.422,28517,Subscriber,1997,male
491,2018-04-10 21:35:34.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3139,E 72 St & Park Ave,4.077.118.288,-7.396.409.422,29148,Subscriber,1969,male
648,2017-09-28 10:00:59.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,362,Broadway & W 37 St,4.075.172.632,-7.398.753.523,29112,Subscriber,1984,male
719,2018-05-11 09:05:56.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,362,Broadway & W 37 St,4.075.172.632,-7.398.753.523,21454,Subscriber,1990,male
759,2017-09-27 09:32:46.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,362,Broadway & W 37 St,4.075.172.632,-7.398.753.523,30891,Subscriber,1990,male
633,2017-11-27 08:25:12.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,362,Broadway & W 37 St,4.075.172.632,-7.398.753.523,31830,Subscriber,1993,male
682,2018-04-30 14:30:55.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,537,Lexington Ave & E 24 St,4.074.025.878,-7.398.409.214,28909,Subscriber,1960,male
1286,2017-05-31 17:37:58.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,537,Lexington Ave & E 24 St,4.074.025.878,-7.398.409.214,26483,Subscriber,1995,female
845,2017-10-25 23:35:03.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3305,E 91 St & 2 Ave,407.811.223,-7.394.965.589,32675,Subscriber,1983,male
1054,2018-04-04 18:24:09.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3124,46 Ave & 5 St,4.074.731,-7.395.451,27739,Subscriber,1975,male
1302,2017-09-04 17:44:53.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3124,46 Ave & 5 St,4.074.731,-7.395.451,30114,Subscriber,1987,male
1137,2017-06-09 17:27:53.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,439,E 4 St & 2 Ave,407.262.807,-7.398.978.041,29412,Subscriber,1990,male
952,2018-02-28 16:08:02.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3466,W 45 St & 6 Ave (OLD),4.075.668.721,-7.398.257.732,30270,Subscriber,1971,male
432,2018-05-18 17:41:53.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3466,W 45 St & 6 Ave (OLD),4.075.668.721,-7.398.257.732,32929,Subscriber,1991,male
237,2017-08-16 07:20:50.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,440,E 45 St & 3 Ave,4.075.255.434,-7.397.282.625,25021,Subscriber,1964,female
304,2018-01-23 00:12:08.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,440,E 45 St & 3 Ave,4.075.255.434,-7.397.282.625,32459,Subscriber,1963,male
244,2018-02-06 14:01:22.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,440,E 45 St & 3 Ave,4.075.255.434,-7.397.282.625,15758,Subscriber,1970,male
270,2017-11-29 14:44:45.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,440,E 45 St & 3 Ave,4.075.255.434,-7.397.282.625,20879,Subscriber,1970,male
395,2017-06-09 13:33:46.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,440,E 45 St & 3 Ave,4.075.255.434,-7.397.282.625,26381,Subscriber,1972,male
406,2017-06-01 16:18:15.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,440,E 45 St & 3 Ave,4.075.255.434,-7.397.282.625,25239,Subscriber,1976,female
230,2017-10-23 11:04:21.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,440,E 45 St & 3 Ave,4.075.255.434,-7.397.282.625,21105,Subscriber,1988,male
2377,2017-12-05 13:11:33.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,440,E 45 St & 3 Ave,4.075.255.434,-7.397.282.625,30130,Subscriber,1992,male
430,2017-09-22 12:10:03.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,440,E 45 St & 3 Ave,4.075.255.434,-7.397.282.625,14603,Subscriber,1993,male
739,2017-06-08 22:00:20.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3167,Amsterdam Ave & W 73 St,4.077.966.809,-7.398.093.045,28082,Subscriber,1979,male
1543,2017-07-12 00:38:44.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3323,W 106 St & Central Park West,407.981.856,-739.605.909,19403,Subscriber,1988,female
1873,2017-12-14 09:43:23.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,426,West St & Chambers St,4.071.754.834,-7.401.322.069,30701,Subscriber,1968,male
1520,2017-06-22 09:00:41.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,426,West St & Chambers St,4.071.754.834,-7.401.322.069,28825,Subscriber,1968,male
2427,2018-04-27 18:59:26.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,426,West St & Chambers St,4.071.754.834,-7.401.322.069,19486,Subscriber,1972,male
1834,2018-03-28 12:15:36.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,426,West St & Chambers St,4.071.754.834,-7.401.322.069,33075,Subscriber,1968,male
1647,2017-09-01 17:57:52.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,426,West St & Chambers St,4.071.754.834,-7.401.322.069,20030,Subscriber,1985,male
1594,2017-11-16 09:07:39.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,426,West St & Chambers St,4.071.754.834,-7.401.322.069,32145,Subscriber,1968,male
1772,2017-11-09 09:02:01.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,426,West St & Chambers St,4.071.754.834,-7.401.322.069,32765,Subscriber,1968,male
1839,2017-08-24 09:07:18.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,426,West St & Chambers St,4.071.754.834,-7.401.322.069,30375,Subscriber,1968,male
2231,2017-11-06 09:03:15.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,426,West St & Chambers St,4.071.754.834,-7.401.322.069,33025,Subscriber,1968,male
1821,2017-12-15 09:37:54.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,426,West St & Chambers St,4.071.754.834,-7.401.322.069,32840,Subscriber,1968,male
1753,2018-05-09 17:05:34.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,291,Madison St & Montgomery St,40.713.126,-73.984.844,30418,Subscriber,1976,male
535,2018-04-18 16:04:03.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3135,E 75 St & 3 Ave,4.077.112.927,-7.395.772.297,19470,Subscriber,1984,male
504,2017-06-13 16:20:48.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3135,E 75 St & 3 Ave,4.077.112.927,-7.395.772.297,27295,Subscriber,1986,male
283,2018-04-25 17:08:12.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3243,E 58 St & 1 Ave,4.075.892.386,-7.396.226.227,30411,Subscriber,1970,male
352,2017-11-10 12:18:59.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3243,E 58 St & 1 Ave,4.075.892.386,-7.396.226.227,28043,Subscriber,1969,male
376,2017-07-27 14:09:48.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3243,E 58 St & 1 Ave,4.075.892.386,-7.396.226.227,25123,Subscriber,1970,male
243,2017-10-23 06:45:24.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3243,E 58 St & 1 Ave,4.075.892.386,-7.396.226.227,16316,Subscriber,1970,male
321,2017-05-22 08:39:03.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3243,E 58 St & 1 Ave,4.075.892.386,-7.396.226.227,20805,Subscriber,1970,male
283,2017-09-01 06:49:26.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3243,E 58 St & 1 Ave,4.075.892.386,-7.396.226.227,30815,Subscriber,1970,male
262,2017-04-25 19:08:38.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3243,E 58 St & 1 Ave,4.075.892.386,-7.396.226.227,21575,Subscriber,1981,male
229,2018-05-28 23:10:31.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3243,E 58 St & 1 Ave,4.075.892.386,-7.396.226.227,26096,Subscriber,1983,male
264,2017-09-19 10:58:19.000000 UTC,3459,E 53 St & 3 Ave,4.075.763.228,-7.396.930.575,3243,E 58 St & 1 Ave,4.075.892.386,-7.396.226.227,27425,Subscriber,1986,male
